address,business_id,city,latitude,longitude,name,phone_number,postal_code,state
"9449 Friars Road",323807,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-741 FAN STAND (VIEW LEVEL)",,92108,CA
"9449 Friars Road",324935,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-711 FAN STAND (VIEW LEVEL)",,92108,CA
"9449 Friars Road",477291,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-617 GAME DAY GRILL (PRESS LEVEL)",,92108,CA
"9449 Friars Road",477294,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-710 GAME DAY GRILL (VIEW LEVEL)",,92108,CA
"9449 Friars Road",477295,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-720 HIGH BOLTAGE GRILL (VIEW LEVEL)",,92108,CA
"9449 Friars Road",477293,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-708 FAN STAND (VIEW LEVEL)",,92108,CA
"9449 Friars Road",313303,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-658 FAN STAND (PRESS LEVEL)",,92108,CA
"9449 Friars Road",339179,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-737 GAME DAY GRILL (VIEW LEVEL)",,92108,CA
"12222 Poway Rd",108946,Poway,32.951313,-117.066558,"BRICK OVEN PIZZERIA",,92064,CA
"3665 North Harbor Drive",401474,"San Diego",32.729454,-117.202784,"GASLAMP QUARTER NEWS/ T2W-2076",,92101,CA
"3225 North Harbor Drive",586861,"San Diego",32.729239,-117.190859,"LINDBERGH NEWS",,92101,CA
"11922 Bernardo Plaza Dr",170996,"San Diego",33.020138,-117.074001,"STARBUCKS COFFEE #587",,92128,CA
"3015 Adams Ave",164470,"San Diego",32.762898,-117.129766,"FIESTA MARKET",,92116,CA
"324 Horton Plz",593765,"San Diego",32.713761,-117.162454,"HOT PAPAS",,92101,CA
"955 Catalina Boulevard",586349,"San Diego",32.722242,-117.245492,"FRESH & EASY #1072",,92106,CA
"1037 Harding Avenue",600749,"National City",32.672742,-117.109832,"SPONGE BOB ICE CREAM",,91950,CA
"13211 Black Mountain Road",209519,"San Diego",32.957771,-117.126152,"CAFE 56",,92129,CA
"6805 Calle Portone",514906,"Rancho Santa Fe",33.056975,-117.187714,"THE BRIDGES JUSON FITNESS FAC",,92091,CA
"679 S Rancho Santa Fe Rd",331912,"San Marcos",33.13241,-117.207548,"DOLCE ITALIA ROSTICCERIA",,92078,CA
"4519 Calle Messina",561218,"Rancho Santa Fe",33.058762,-117.177388,"BRIDGES TENNIS CLUB",,92091,CA
"1155 13th Street",584638,"Imperial Beach",32.575534,-117.105372,"STAR FAMILY MARKETS 99C",,91932,CA
"2050 Otay Valley Rd",569886,"Chula Vista",32.587226,-117.009272,"CRICKET WIRELESS AMPHITHEATER - KONA CANTINA WEST",,91911,CA
"2050 Otay Valley Rd",569889,"Chula Vista",32.587226,-117.009272,"CRICKET WIRELESS AMPHITHEATER - WIENERSCHNITZEL WEST",,91911,CA
"109 S Las Posas Rd",173453,"San Marcos",33.140907,-117.192592,"ODYSSEY GREEK CAFE",,92078,CA
"2050 Otay Valley Rd",566986,"Chula Vista",32.587226,-117.009272,"CRICKET WIRELESS AMPHITHEATER - HEINEKEN WEST",,91911,CA
"14225 Poway Rd",63682,Poway,32.956746,-117.023635,"7-ELEVEN # 26182C",,92064,CA
"2050 Otay Valley Rd",569887,"Chula Vista",32.587226,-117.009272,"CRICKET WIRELESS AMPHITHEATER - SKY BOX & SKY BAR",,91911,CA
"2050 Otay Valley Rd",569883,"Chula Vista",32.587226,-117.009272,"CRICKET WIRELESS AMPHITHEATER - ALL STAR WEST",,91911,CA
"7170 Miramar Road",352405,"San Diego",32.880189,-117.159479,"JW COASTAL PROVISIONS",,92121,CA
"1430 E Plaza Blvd",164492,"National City",32.676791,-117.091345,"OHANA HAWAIIAN BBQ",,91950,CA
"12642 Poway Road",440727,"San Diego",32.953936,-117.05751,"LUCS BISTRO",,92064,CA
"1028 Main St",67516,Ramona,33.04178,-116.869008,"ABARCA PRODUCE",,92065,CA
"4637 Market St",592421,"San Diego",32.711435,-117.094497,"LOS COMPAS",,92102,CA
"430 F Street",578013,"San Diego",32.713704,-117.160733,STEVEDORES,,92101,CA
"4744 Old Cliffs Road",283397,"San Diego",32.799585,-117.091029,"CONTINENTAL E & J WHOLESALE",,92120,CA
"8677 Villa la Jolla Drive",329204,"San Diego",32.866406,-117.231728,"KIKKA ITO",,92037,CA
"1705 National City Blvd",373801,"National City",32.667752,-117.103718,"CRABCAKES 911",,91950,CA
"1940 Highland Avenue",302496,"San Diego",32.667924,-117.095085,"TACOS EL GORDO HIGHLAND",,91950,CA
"5975 Severin Drive",364840,"La Mesa",32.7871,-116.998972,"FRESH MXN FOOD",,91942,CA
"1033 B Avenue",593324,Coronado,32.683746,-117.177966,"THE CUPCAKE STORE AND MORE",,92118,CA
"12032 Scripps Highlands Dr",159962,"San Diego",32.937034,-117.10775,"SPRINGHILL SUITES BY MARRIOTT",,92131,CA
"15817 Bernardo Center Dr",153751,"San Diego",33.005353,-117.09142,"GOLD COAST BAGELS",,92127,CA
"6330 Riverdale Street",397940,"San Diego",32.78961,-117.100611,"FOUR SEASONS CANDY COMPANY INC",,92120,CA
"711 1/2 Oliver Ave",140674,"San Diego",32.791527,-117.255223,"TACOS EL GORDO",,92109,CA
"730 Turquoise St",71719,"San Diego",32.808451,-117.260179,"ALBERTSONS #6788",,92109,CA
"142 University Avenue",580180,"San Diego",32.748417,-117.163089,"TORTAS AND BEER",,92103,CA
"3012 Bear Valley Pkwy",461368,Escondido,33.083395,-117.056315,"OAKMONT OF ESCONDIDO HILLS",,92025,CA
"9805 Prospect Ave",63978,Santee,32.831394,-116.983312,"7-ELEVEN #20611B-2121",,92071,CA
"9449 Friars Road",343716,"San Diego",32.781639,-117.120259,"QUALCOMM STADIUM - CO-429 FAN STAND (CLUB LEVEL)",,92108,CA
"315 Harbor Dr",103848,Oceanside,33.208226,-117.389507,"BOAT ELECTRA",,92054,CA
"3030 Plaza Bonita Road",595859,"National City",32.656338,-117.065814,"TANGANYIKA GRILL",,91950,CA
"3707 North Harbor Drive",575003,"San Diego",32.729419,-117.205482,"SD INTL AIRPORT TERMINAL #2 - CPK TERMINAL 2 WEST AND KIOSKS",,92101,CA
"312 Ballantyne Street",470841,"El Cajon",32.798182,-116.957924,"PHILLY STEAK SUBS",,92020,CA
"578 Santa Fe Drive",585930,Encinitas,33.036316,-117.279755,"RITAS OF ENCINITAS #1042",,92024,CA
"2506 S Santa Fe Ave",251357,Vista,33.163781,-117.205355,"HABANERA CATERING",,92083,CA
"31488 Highway 94",253165,Campo,32.629235,-116.471359,"THIN ICE YOGURT",,91906,CA
"7660 El Camino Real",71758,Carlsbad,33.086963,-117.268833,"ALBERTSONS 6720",,92009,CA
"1680 Hilltop Dr",150026,"Chula Vista",32.595684,-117.051524,"MARISCOS Y TACOS EL KIKI",,91911,CA
"4637 Market St",562260,"San Diego",32.711435,-117.094497,"CAFE CIRCO",,92102,CA
"1005 Carlsbad Village Dr",65599,Carlsbad,33.162218,-117.34398,"99 CENT CITY",,92008,CA
"2000 Main Street",373933,Julian,33.077686,-116.601025,"CRAIG THE BUTCHERS SMOKE HOUSE PIZZA & BBQ",,92036,CA
"2116 Main Street",286207,Julian,33.078407,-116.601675,"COWBELLA RANCH CAFE",,92065,CA
"5945 Mission Gorge Road",512110,"North Park",32.782438,-117.098969,"TARBOOSH HOOKAH LOUNGE",,92120,CA
"1494 Carrizo Gorge Rd",260027,Jacumba,32.63516,-116.165824,"JACUMBA SHELL / SUBWAY",,91934,CA
"625 Broadway",62755,"San Diego",32.715636,-117.15882,"6 TO 5 DELI",,92101,CA
"1906 Oceanside Boulevard",382879,Oceanside,33.193572,-117.356399,"DOMINOS PIZZA #7751",,92054,CA
"139 Pawnee Street",404940,"San Diego",33.147125,-117.197663,"GOODYVAN COM",,92078,CA
"2322 Proctor Valley Rd",429981,"Chula Vista",32.662155,-116.969792,"KYOTO SUSHI FRESH JAPANESE GRILL",,91914,CA
"1527 Mission Ave",60589,Oceanside,33.202046,-117.36831,"1 STOP BARGAIN",,92058,CA
"2015 Birch Road",496124,"Chula Vista",32.622423,-116.96607,"SNACK IT UP",,91915,CA
"1445 30th St",82913,"San Diego",32.571057,-117.067163,"ARROYO PRODUCE",,92154,CA
"7470 Bagdad Street",354392,"San Diego",32.812293,-117.161237,"MAMA LISAS ITALIAN ICE",,92111,CA
"1021 Coolidge Ave",586434,"National City",32.67288,-117.109192,"JESSIES ICE CREAM",,91950,CA
"3800 Oceanic Dr",376428,Oceanside,33.205508,-117.302818,"DAD'S #2",,92056,CA
"1020 W San Marcos Blvd",207667,"San Marcos",33.134721,-117.188544,"TONY ROMAS",,92078,CA
"4637 Market St",578040,"San Diego",32.711435,-117.094497,"J BAR",,92102,CA
"139 Pawnee Street",341758,"San Diego",33.147125,-117.197663,"LONCHERA DE ROJAS",,92078,CA
"559 North Hale Avenue",489621,Escondido,33.121389,-117.101428,"SANTA CRUZ PRODUCE",,92025,CA
"559 North Hale Avenue",489613,Escondido,33.121389,-117.101428,"SANTA CRUZ",,92025,CA
"500 Sea World Drive",300191,"San Diego",32.765993,-117.226628,"SEAWORLD - SWEET TIDES",,92109,CA
"1010 Broadway",300269,"San Diego",32.715805,-117.155404,"HOME QUEST HALAL",,92101,CA
"1263 University Avenue",282524,"San Diego",32.748728,-117.152903,COMMONWEALTH,,92103,CA
"3085 Reynard Way",577137,"San Diego",32.737615,-117.169612,"NUTRITION N MOTION COM",,92103,CA
"12690 Danielson Court",579987,Poway,32.941768,-117.047459,"SCHWANS 7Z93003",,92064,CA
"12690 Danielson Court",590058,Poway,32.941768,-117.047459,"SCHWANS B7316G1",,92064,CA
"5706 Miramar Rd",171006,"San Diego",32.876923,-117.185011,"MIRAMAR AUTO PORT 76 ONC",,92121,CA
"1531 W Mission Rd",64020,"San Marcos",33.151141,-117.193501,"7-ELEVEN #21142B",,92069,CA
"962 South Santa Fe Avenue",599039,Vista,33.193744,-117.231257,"LA PERLA COCINA MEXICANA",,92083,CA
"2901 Nimitz Blvd",142551,"San Diego",32.728161,-117.225169,"RILEYS SPORTS LOUNGE",,92106,CA
"139 Pawnee Street",482525,"San Marcos",33.147125,-117.197663,"RIGO'S CATERING",,92078,CA
"815 J St, 301",593752,"San Diego",32.70939,-117.157101,"ROAST COACH COFFEE BAR",,92101,CA
"4637 Market St",598639,"San Diego",32.711435,-117.094497,"HARWIGS HOTDOGS",,92102,CA
"2244 South Santa Fe Avenue",496839,Vista,33.169593,-117.206434,"SONIA ICE CREAM",,92084,CA
"1120 Industrial Ave",557381,Escondido,33.118198,-117.103362,"AVOMAN ENTERPRISES",,92029,CA
"2044 India Street",367856,"San Diego",32.725831,-117.169292,"PEGGYS PASTA",,92101,CA
"2312 Morley Street",384636,"San Diego",32.785381,-117.171488,"DULCERIA Y FRUTERIA ALANIZ",,92111,CA
"2405 Harbor Dr",559765,"San Diego",32.692492,-117.139074,"BONEYARD BBQ",,92113,CA
"4934 Voltaire Street",586708,"San Diego",32.751518,-117.245232,"EXCELLENCE CATERING",,92107,CA
"5858 Dryden Place",600576,Carlsbad,33.124522,-117.292055,"THE ESPRESSO BAR",,92008,CA
"4129 University Avenue",511184,"North Park",32.749574,-117.106115,"TAMALES OAXAQUENOS #3",,92105,CA
"100 Park Blvd",470303,"San Diego",32.706257,-117.156298,"PETCO PARK - PORTABLE 308",,92101,CA
"815 J Street",497855,"San Diego",32.709213,-117.157103,"SOUTHPAW SOCIAL CLUB",,92101,CA
"4760 Mission Gorge Place",284098,"San Diego",32.782201,-117.091859,"CORK AND PLATTER",,92120,CA
"4760 Mission Gorge Place",592069,"San Diego",32.781492,-117.091004,"FRUIT AND ROOTS MOBILE MARKET",,92120,CA
"4760 Mission Gorge Place",599903,"San Diego",32.781492,-117.091004,"JENNY WENNY CAKES",,92120,CA
"1037 Harding Avenue",579209,"National City",32.672742,-117.109832,"SAKA ICE CREAM",,91950,CA
"100 Park Blvd",298538,"San Diego",32.706257,-117.156298,"PETCO PARK - 1 - MERCADO PORTABLE",,92101,CA
"12636 Poway Road",322541,"San Diego",32.953832,-117.057646,"MY KIDS CLUBHOUSE",,92064,CA
"1021 Coolidge Ave",555765,"National City",32.67288,-117.109192,"ALI ICE CREAM",,91950,CA
"1037 Harding Avenue",402039,"San Diego",32.672742,-117.109832,"GENESIS ICE CREAM TRUCK",,91950,CA
"9971 Campo Road",305432,"San Diego",32.74785,-116.981043,"GABRIEL ICE CREAM",,91977,CA
"1021 Coolidge Ave",455517,"National City",32.67288,-117.109192,"MUNCHEEEEEZ #4",,91950,CA
"1021 Coolidge Ave",455516,"National City",32.67288,-117.109192,"MUNCHEEEEEZ #3",,91950,CA
"4957 Diane Ave",569711,"San Diego",32.83548,-117.187087,"COWBOY BEER RESTAURANT",,92117,CA
"3252 Greyling Drive",237455,"San Diego",32.802208,-117.139753,"CHARGERS LIQUOR",,92123,CA
"3696 Ocean View Blvd",249420,"San Diego",32.701261,-117.114827,"TIO PEPE",,92113,CA
"1 Legoland Drive",592369,Carlsbad,33.132594,-117.316566,"LEGOLAND CALIFORNIA LLC - SEASONAL 2",,92008,CA
"1 Legoland Drive",598756,Carlsbad,33.132594,-117.316566,"LEGOLAND CALIFORNIA LLC - SEASONAL 4",,92008,CA
"1 Legoland Drive",598558,Carlsbad,33.132594,-117.316566,"LEGOLAND CALIFORNIA LLC - SEASONAL 3",,92008,CA
"1279 East Main Street",207761,"El Cajon",32.794936,-116.937137,"PONCHOS TACO SHOP",,92021,CA
"1350 El Prado",455751,"San Diego",32.731514,-117.152028,"MUSEUM OF MAN BALBOA PARK",,92101,CA
"7651 Wellington Street",577309,"San Diego",32.799606,-117.162213,"KEARNY HIGH SCHOOL/KOMETS KORNER",,92111,CA
"767 Center Dr",113662,"San Marcos",33.135349,-117.119907,"BURGER KING",,92069,CA
"200 Broadway",554854,"Chula Vista",32.640919,-117.093348,"99 CENTS UP & DELI",,91910,CA
"314 Highland Avenue",482580,"San Diego",32.682224,-117.100415,"RINCON DEL MAR RESTAURANT",,91950,CA
"5286 Baltimore Drive",459801,"La Mesa",32.774457,-117.027433,"NORMA JEANS",,91941,CA
"2325 Highland Avenue",344374,"San Diego",32.664943,-117.093463,"THE MERMAID HOUSE",,91950,CA
"4160 Oceanside Boulevard",273844,Oceanside,33.207949,-117.286753,"GOLDEN SPOON FROZEN YOGURT",,92056,CA
"550 Park Blvd, 2101",326839,"San Diego",32.710962,-117.153873,"SWEETS IN MOTION",,92101,CA
"3500 Sports Arena Boulevard",391163,"San Diego",32.755348,-117.212244,"ENCHANTMENT # 3",,92110,CA
"2260 Jimmy Durante Boulevard",570816,"Del Mar",32.975781,-117.261735,"DEL MAR FAIRGROUNDS - MOBILE KITCHEN #1",,92014,CA
"7004 Carroll Rd",85825,"San Diego",32.88521,-117.170096,"AUTHENTIC FLAVOR CUSTOM CATERING",,92121,CA
"2165 Arnold Way",363521,"Alpine Heights",32.835218,-116.767458,"JIMMYS IN ALPINE",,91901,CA
"1980 Oceanside Boulevard",315086,Oceanside,33.195071,-117.353838,"VIP CAR WASH",,92054,CA
"1932 Balboa Avenue",560276,"San Diego",32.799435,-117.234194,"BRAZILIAN FINGER FOOD",,92109,CA
"1019 South Main Avenue",598108,Fallbrook,33.37355,-117.25199,"FIREHOUSE RESTAURANT",,92028,CA
"7678 Miramar Road",311754,"San Diego",32.886084,-117.151614,"FITZEE FOODS",,92126,CA
"1001 W San Marcos Blvd",140666,"San Marcos",33.134752,-117.187937,"PENNY LANE PUB & GRILL",,92078,CA
"1321 Broadway",360224,"El Cajon",32.807635,-116.934613,"WENDY A MCGUIRE",,92021,CA
"1037 Harding Avenue",555955,"National City",32.672742,-117.109832,"ALVAREZ ICE CREAM",,91950,CA
"4240 Kearny Mesa Rd, 120",499886,"San Diego",32.81882,-117.149151,"STAPLES #266",,92111,CA
"640 Orange Avenue",464078,"San Diego",32.69104,-117.176943,"OTI'S PLACE",,92118,CA
"9341 Ruffin Court",582202,"San Diego",32.828308,-117.125601,"SUNSHINE CRUISIN",,92123,CA
"26439 Highway 76",596360,"Santa Ysabel",33.222855,-116.752067,"ROUNDUP BBQ GRILL",,92070,CA
"2190 National Avenue",432120,"San Diego",32.69766,-117.140101,"LA PINATA PARTY SUPPLY",,92113,CA
"3119 Imperial Avenue",556186,"San Diego",32.706139,-117.126949,"AMIR GROCERY",,92113,CA
"4919 University Ave",63857,"San Diego",32.749479,-117.088232,"7-ELEVEN #16852",,92105,CA
"5575 Balboa Ave, 370",579491,"San Diego",32.819848,-117.180099,"THE VITAMIN SHOP",,92111,CA
"1526 South Santa Fe Avenue",582119,Buena,33.182441,-117.217942,"LEON CATERING #7",,92084,CA
"1640 Camino del Rio North",973385,"San Diego",32.7669722890861,-117.14967351436,"INFLATABLE WORLD #1",,92108,CA
"2506 S Santa Fe Ave",462560,Vista,33.163781,-117.205355,"OLGAS ICE CREAM #5",,92083,CA
"1526 South Santa Fe Avenue",600151,Buena,33.182441,-117.217942,"LEON CATERING #9",,92084,CA
"100 Park Blvd",470267,"San Diego",32.706257,-117.156298,"PETCO PARK - 105 P WESTERN METAL POPCORN",,92101,CA
"100 Park Blvd",293183,"San Diego",32.706257,-117.156298,"PETCO PARK - B - 133 BAR",,92101,CA
"2506 South Santa Fe Avenue",566744,Buena,33.164536,-117.205205,"VEGAS ICE CREAM",,92084,CA
"100 Park Blvd",366263,"San Diego",32.706257,-117.156298,"PETCO PARK - B - 114 BAR",,92101,CA
"163 Mace Street",455191,"San Diego",32.59343,-117.053078,"MS CUCUS",,91911,CA
"163 Mace Street",254630,"San Diego",32.59343,-117.053078,"SPRINKLES ICE CREAM",,91911,CA
"163 Mace Street",330971,"San Diego",32.59343,-117.053078,"OLD SCHOOL HOT DOG & ICE CREAM",,91911,CA
"163 Mace Street",432903,"San Diego",32.59343,-117.053078,"LADY GOO GOO ICE CREAM TRUCK",,91911,CA
"163 Mace Street",455356,"San Diego",32.59343,-117.053078,"MUAYAD ICE CREAM",,91911,CA
"163 Mace Street",262116,"San Diego",32.59343,-117.053078,"LEO'S ICE CREAM",,91911,CA
"163 Mace Street",489315,"San Diego",32.59343,-117.053078,"SANDRAS ICE CREAM",,91911,CA
"163 Mace St",70956,"Chula Vista",32.593424,-117.053723,"ALADDINS ICE CREAM #2",,91911,CA
"163 Mace Street",423633,"San Diego",32.59343,-117.053078,"JORGES ICE CREAM",,91911,CA
"163 Mace St",70949,"Chula Vista",32.593424,-117.053723,"ALADDIN'S ICE CREAM",,91911,CA
"2506 S Santa Fe Ave",311585,Vista,33.16378,-117.205355,"HUERTAS ICE CREAM",,92084,CA
"6377 Quarry Road",315935,"San Diego",32.702545,-117.007704,"THE SNACK HOUSE",,91977,CA
"6377 Quarry Road",498696,"San Diego",32.702545,-117.007704,"SPRING VALLEY SWAP MEET",,91977,CA
"6377 Quarry Road",427748,"San Diego",32.702545,-117.007704,"KIMBERLYS STAND",,91977,CA
"3200 D Avenue",593472,"National City",32.656005,-117.093997,"MONICA PRODUCE",,91950,CA
"1021 Coolidge Ave",319701,"National City",32.67288,-117.109192,KEFAS,,91950,CA
"277 South Rancho Santa Fe Road",576873,"San Marcos",33.143769,-117.20139,"SANTA FE INTERNATIONAL MARKET",,92078,CA
"2806 Alpine Boulevard",577220,"The Willows",32.834646,-116.754917,"LAS MULITAS MEXICAN FOOD",,91901,CA
"3850 University Avenue",349027,"San Diego",32.749781,-117.111102,"TAMALES EL MEXICANO",,92105,CA
"2939 Alta View Dr",65665,"San Diego",32.675962,-117.039049,"99 CENT WORLD",,92139,CA
"9932 Mesa Rim Road",566464,"San Diego",32.899383,-117.178445,"SWEET CHARLLOTE",,92121,CA
"163 Mace Street",265348,"San Diego",32.59343,-117.053078,"FRIDAS MEXICAN FOOD & CATERING",,91911,CA
"747 Turquoise Street",567946,"San Diego",32.808239,-117.259948,CHILOCO,,92109,CA
"1021 Coolidge Ave",591792,"National City",32.67288,-117.109192,"NAPOLEON BOYS ICE CREAM",,91950,CA
"163 Mace Street",590755,"Chula Vista",32.59343,-117.053078,"LUISAS ICE CREAM",,91911,CA
"1050 Pioneer Way",579301,"El Cajon",32.810293,-116.967746,"FARM FRESH FOODS 65547P1",,92020,CA
"2468 Van Ness Avenue",338389,"San Diego",32.669649,-117.070551,DUMBO,,91950,CA
"2415 San Diego Avenue",374022,"San Diego",32.751386,-117.19354,"CRAZEE BURGER",,92110,CA
"9341 Ruffin Ct",100273,"San Diego",32.828717,-117.125606,"BILLS PRESTIGE CATERING #3",,92123,CA
"350 North 2nd Street",589790,"El Cajon",32.798412,-116.935835,"GROCERY OUTLET",,92021,CA
"555 Broadway",415043,"Chula Vista",32.62914,-117.088766,HSNACK,,91910,CA
"7011 Linda Vista Rd",65480,"San Diego",32.788322,-117.168954,"96 CENTS AND UP",,92111,CA
"6686 El Cajon Boulevard",583597,"San Diego",32.768505,-117.054118,"FLUFFY DUFFYS SNOW CREAM",,92115,CA
"4637 Market St",583574,"San Diego",32.711435,-117.094497,"MOSAIC SALES SOLUTIONS",,92102,CA
"2244 South Santa Fe Avenue",425452,Vista,33.169593,-117.206434,"KAREN ICE CREAM",,92084,CA
"2506 S Santa Fe Ave",443205,Vista,33.163781,-117.205355,"MANA ICE CREAM",,92083,CA
"2682 Imperial Avenue",582887,"San Diego",32.706445,-117.136435,"TROPIC FREEZE",,92102,CA
"1295 Broadway",432292,"Chula Vista",32.603603,-117.078637,"LA PULGA",,91911,CA
"2506 S Santa Fe Ave",341299,Vista,33.163781,-117.205355,"OLGA' S ICE CREAM",,92083,CA
"2506 S Santa Fe Ave",513553,Vista,33.163781,-117.205355,"TERESAS ICE CREAM",,92083,CA
"2506 S Santa Fe Ave",462559,Vista,33.163759,-117.205356,"OLGAS ICE CREAM",,92084,CA
"2244 South Santa Fe Avenue",577179,Buena,33.169283,-117.20495,"M & M'S ICE CREAM #3",,92083,CA
"3757 S Mission Rd",526566,Fallbrook,33.322868,-117.235132,"VALLEY FORT STEAKHOUSE",,92028,CA
"100 Park Blvd",470301,"San Diego",32.706257,-117.156298,"PETCO PARK - PORTABLE 110",,92101,CA
"100 Park Blvd",331741,"San Diego",32.706257,-117.156298,"PETCO PARK - P CHOCOLAT AT PARK",,92101,CA
"100 Park Blvd",325237,"San Diego",32.706257,-117.156298,"PETCO PARK - VENDING 226",,92101,CA
"100 Park Blvd",470298,"San Diego",32.706257,-117.156298,"PETCO PARK - P 119 FRY CART",,92101,CA
"100 Park Blvd",295904,"San Diego",32.706257,-117.156298,"PETCO PARK - 121 - MEXICAN",,92101,CA
"100 Park Blvd",470269,"San Diego",32.706257,-117.156298,"PETCO PARK - 113 - PADRES PIZZERIA",,92101,CA
"100 Park Blvd",359300,"San Diego",32.706257,-117.156298,"PETCO PARK - P 121 FOOD NETWORK PORT1",,92101,CA
"1953 India Street",437873,"San Diego",32.724965,-117.168701,"LITTLE ITALY URBAN BAR & RESTAURANT",,92101,CA
"100 Park Blvd",322247,"San Diego",32.706257,-117.156298,"PETCO PARK - PIER CLUB",,92101,CA
"1050 Pioneer Way",585821,"El Cajon",32.810293,-116.967746,"FARM FRESH FOODS INC #25",,92020,CA
"316 Front St, 101",393817,"El Cajon",32.79237,-116.976346,"FARM FRESH FOODS",,92020,CA
"559 North Hale Avenue",339902,Escondido,33.121389,-117.101428,"HERNANDEZ PRODUCE",,92025,CA
"316 Front St, 101",393823,"El Cajon",32.79237,-116.976346,"FARM FRESH FOODS 1",,92020,CA
"139 Pawnee St",87990,"San Marcos",33.147242,-117.197995,"BAD DOGZ LLC",,92078,CA
"1643 India Street",466634,"San Diego",32.722532,-117.168002,PANETTERIA,,92101,CA
"4271 University Ave",582503,"San Diego",32.74964,-117.102678,"TAMALES ROSITAS",,92105,CA
"2468 Van Ness Avenue",350625,"San Diego",32.669649,-117.070551,"HOA TRAN ICE CREAM",,91950,CA
"2468 Van Ness Avenue",227726,"San Diego",32.669649,-117.070551,"CALIFORNIA FRUIT DELITES # 7",,91950,CA
"2468 Van Ness Avenue",336084,"San Diego",32.669649,-117.070551,"KHANH D BUI",,91950,CA
"1037 Harding Avenue",441483,"San Diego",32.672742,-117.109832,"M & S",,91950,CA
"500 East Valley Parkway",531972,Escondido,33.125853,-117.076467,"WESTMONT TOWN COURT",,92025,CA
"530 University Avenue",594197,"San Diego",32.748619,-117.159894,"SOCIAL EXPERIMENT BAR AND KITCHEN",,92103,CA
"2468 Van Ness Avenue",480234,"San Diego",32.669649,-117.070551,"REALS ICE CREAM",,91950,CA
"215 N Coast Hwy",593177,Oceanside,33.196345,-117.379898,"MURPHYS LAW IRISH PUB AND ALE HOUSE",,92054,CA
"1420 Garnet Avenue",505792,"Pacific Beach",32.799152,-117.244096,"SUGAR AND SCRIBE",,92109,CA
"4340 La Jolla Village Drive",383240,"San Diego",32.873508,-117.212411,DONOVANS,,92122,CA
"3420 College Ave",99493,"San Diego",32.742989,-117.051912,"BIG LOTS #4445",,92115,CA
"8450 Mira Mesa Boulevard",300885,"San Diego",32.913189,-117.141504,"SAN DIEGO REGIONAL TEEN CENTER",,92126,CA
