"business_id","Score","date","type"
83927,100,"20150924","Routine - Unscheduled"
83927,,"20150918","New Construction"
83927,,"20150916","New Construction"
83930,,"20160202","Reinspection/Followup"
83930,,"20151216","New Ownership"
83930,91,"20151216","Routine - Unscheduled"
83930,,"20150922","New Ownership"
83930,,"20150814","New Ownership"
83945,96,"20160824","Routine - Unscheduled"
83945,,"20150917","Reinspection/Followup"
83945,,"20150917","New Ownership"
83945,,"20150723","New Ownership"
83945,88,"20150723","Routine - Unscheduled"
83946,96,"20161028","Routine - Unscheduled"
83946,96,"20151014","Routine - Unscheduled"
83946,,"20150722","New Ownership"
83951,,"20150723","New Ownership"
83951,,"20150714","New Ownership"
83953,,"20161216","Non-inspection site visit"
83953,90,"20160304","Routine - Unscheduled"
83953,,"20160304","Complaint"
83953,,"20150722","New Ownership"
83955,74,"20160426","Routine - Unscheduled"
83955,,"20160426","New Ownership"
83955,,"20160314","Non-inspection site visit"
83955,,"20160210","New Ownership"
83955,,"20160205","New Ownership"
83955,,"20151117","New Ownership"
83957,,"20160624","Non-inspection site visit"
83985,,"20150804","New Ownership"
83985,,"20150727","New Ownership"
83986,,"20160630","Reinspection/Followup"
83986,81,"20160624","Routine - Unscheduled"
83986,,"20151231","New Ownership"
83986,,"20151201","New Ownership"
83986,,"20151007","New Ownership"
83990,92,"20160628","Routine - Unscheduled"
83990,98,"20150915","Routine - Unscheduled"
83991,,"20160122","New Construction"
83991,,"20160122","New Ownership"
83994,,"20150721","New Ownership"
83995,,"20150929","New Ownership"
83995,,"20150908","New Ownership"
83998,,"20160516","Reinspection/Followup"
83998,,"20160429","Complaint"
83998,87,"20160429","Routine - Unscheduled"
83998,,"20150911","New Construction"
83998,,"20150908","New Construction"
83998,,"20150901","New Construction"
83998,,"20150826","New Construction"
83998,,"20150729","New Construction"
84037,91,"20160913","Routine - Unscheduled"
84037,84,"20160329","Routine - Unscheduled"
84037,,"20151118","New Ownership"
84037,,"20151030","New Ownership"
84037,96,"20150918","Routine - Unscheduled"
84037,,"20150918","New Ownership"
84038,,"20160819","Reinspection/Followup"
84038,90,"20160809","Routine - Unscheduled"
84038,,"20160419","Reinspection/Followup"
84038,80,"20160404","Routine - Unscheduled"
84038,,"20151015","New Construction"
84038,,"20151001","New Construction"
84038,,"20150925","New Construction"
84040,96,"20161215","Routine - Unscheduled"
84040,96,"20151103","Routine - Unscheduled"
84040,,"20151020","New Ownership"
84040,,"20150917","New Construction"
84040,,"20150915","New Construction"
84065,87,"20160901","Routine - Unscheduled"
84065,,"20160122","New Construction"
84090,98,"20160627","Routine - Unscheduled"
84090,,"20150814","New Ownership"
84090,87,"20150814","Routine - Unscheduled"
84095,,"20151130","Routine - Unscheduled"
84095,,"20151130","New Construction"
84095,,"20151013","New Construction"
84103,90,"20160624","Routine - Unscheduled"
84103,,"20150714","New Ownership"
84106,83,"20151211","Routine - Unscheduled"
84106,,"20151211","New Ownership"
84106,,"20150716","New Ownership"
84109,100,"20161004","Routine - Unscheduled"
84109,,"20150724","New Ownership"
84124,,"20151009","New Construction"
84124,,"20151005","New Construction"
84130,,"20150715","New Ownership"
84165,,"20160901","Complaint"
84165,84,"20160209","Routine - Unscheduled"
84165,,"20160209","Complaint"
84165,,"20151123","New Ownership"
84165,,"20151112","New Ownership"
84165,,"20150722","New Ownership"
84171,82,"20161222","Routine - Unscheduled"
84171,100,"20151210","Routine - Unscheduled"
84195,82,"20161220","Routine - Unscheduled"
84195,,"20160512","Reinspection/Followup"
84195,,"20160510","Reinspection/Followup"
84195,66,"20160509","Routine - Unscheduled"
84195,,"20150924","New Ownership"
84195,94,"20150903","Routine - Unscheduled"
84195,,"20150903","New Ownership"
84196,,"20151118","Reinspection/Followup"
84196,90,"20150722","Routine - Unscheduled"
84205,,"20160831","Reinspection/Followup"
84205,78,"20160817","Routine - Unscheduled"
84205,,"20160311","Reinspection/Followup"
84205,83,"20160304","Routine - Unscheduled"
84205,,"20150812","New Ownership"
84256,83,"20161209","Routine - Unscheduled"
84256,92,"20160527","Routine - Unscheduled"
84256,,"20150818","Reinspection/Followup"
84256,85,"20150817","Routine - Unscheduled"
84300,100,"20150804","Routine - Unscheduled"
84300,,"20150804","New Ownership"
84321,,"20151022","New Ownership"
84321,,"20150812","New Ownership"
84338,88,"20161007","Routine - Unscheduled"
84338,,"20160201","Structural Inspection"
84338,,"20150818","New Construction"
84339,100,"20161021","Routine - Unscheduled"
84339,,"20160413","Non-inspection site visit"
84339,96,"20160413","Routine - Unscheduled"
84339,,"20151202","New Construction"
84339,,"20151029","New Construction"
84340,100,"20160810","Routine - Unscheduled"
84340,,"20151029","New Ownership"
84340,,"20151028","New Construction"
84340,,"20151022","New Construction"
84381,,"20160712","Reinspection/Followup"
84381,88,"20160628","Routine - Unscheduled"
84381,,"20160129","New Construction"
84381,,"20160128","New Construction"
84381,,"20151218","New Construction"
84387,,"20160811","Reinspection/Followup"
84387,82,"20160728","Routine - Unscheduled"
84387,,"20150818","New Ownership"
84387,96,"20150818","Routine - Unscheduled"
84389,100,"20160715","Routine - Unscheduled"
84389,,"20150818","New Ownership"
84389,100,"20150818","Routine - Unscheduled"
84392,98,"20160203","Routine - Unscheduled"
84393,,"20160310","Reinspection/Followup"
84393,,"20160303","New Ownership"
84393,,"20160303","Reinspection/Followup"
84393,,"20160205","New Ownership"
84393,71,"20160205","Routine - Unscheduled"
84393,,"20151209","Reinspection/Followup"
84393,,"20151007","Reinspection/Followup"
84394,,"20160914","Reinspection/Followup"
84394,,"20160907","Reinspection/Followup"
84394,82,"20160830","Routine - Unscheduled"
84394,,"20160225","Reinspection/Followup"
84394,,"20160210","Reinspection/Followup"
84394,,"20160201","Reinspection/Followup"
84394,85,"20151222","Routine - Unscheduled"
84410,,"20161114","Non-inspection site visit"
84410,,"20160913","New Ownership"
84410,,"20160623","New Ownership"
84410,,"20160513","New Ownership"
84410,,"20160310","Complaint"
84417,91,"20160718","Routine - Unscheduled"
84417,94,"20151106","Routine - Unscheduled"
84418,,"20160510","Reinspection/Followup"
84418,,"20160510","New Ownership"
84418,82,"20151116","Routine - Unscheduled"
84418,,"20151116","New Ownership"
84423,,"20160316","New Ownership"
84423,96,"20160316","Routine - Unscheduled"
84445,98,"20161207","Routine - Unscheduled"
84445,,"20151021","New Ownership"
84445,,"20151016","Non-inspection site visit"
84445,,"20150820","New Ownership"
84445,,"20150820","New Ownership"
84446,,"20151001","New Ownership"
84446,,"20150925","New Construction"
84446,,"20150828","New Construction"
84446,,"20150821","New Construction"
84449,98,"20151120","Routine - Unscheduled"
84449,,"20150826","New Ownership"
84453,87,"20161205","Routine - Unscheduled"
84453,100,"20150911","Routine - Unscheduled"
84469,,"20161215","Complaint Reinspection/Followup"
84469,84,"20161202","Routine - Unscheduled"
84469,,"20160112","New Construction"
84469,,"20160106","New Construction"
84469,,"20151223","New Construction"
84469,,"20151210","New Construction"
84469,,"20151020","New Construction"
84469,,"20150805","New Construction"
84470,100,"20160712","Routine - Unscheduled"
84470,,"20160122","New Construction"
84470,,"20160119","New Construction"
84470,,"20160106","New Construction"
84470,,"20151218","New Construction"
84470,,"20151210","New Construction"
84470,,"20151020","New Construction"
84470,,"20150805","New Construction"
84476,100,"20160625","Routine - Unscheduled"
84500,87,"20161110","Routine - Unscheduled"
84500,100,"20151104","Routine - Unscheduled"
84500,,"20151030","New Construction"
84500,,"20151001","New Construction"
84502,,"20150910","New Construction"
84510,,"20160107","New Ownership"
84510,,"20151204","New Construction"
84517,,"20160901","Reinspection/Followup"
84517,92,"20160727","Routine - Unscheduled"
84517,,"20160126","New Construction"
84517,,"20151204","New Ownership"
84517,96,"20151204","Routine - Unscheduled"
84517,,"20150814","Reinspection/Followup"
84517,,"20150810","New Ownership"
84518,,"20150901","New Ownership"
84527,,"20160916","Non-inspection site visit"
84527,100,"20160715","Routine - Unscheduled"
84527,,"20151027","New Construction"
84530,,"20160323","New Ownership"
84530,85,"20160323","Routine - Unscheduled"
84533,,"20151120","New Ownership"
84533,,"20150831","New Ownership"
84533,,"20150821","Reinspection/Followup"
84533,,"20150818","New Ownership"
84541,,"20151214","New Ownership"
84541,,"20151211","New Construction"
84541,,"20151209","New Construction"
84541,,"20151117","New Construction"
84543,92,"20160615","Routine - Unscheduled"
84543,85,"20151117","Routine - Unscheduled"
84543,,"20150818","New Ownership"
84543,,"20150811","New Ownership"
84545,87,"20161021","Routine - Unscheduled"
84545,,"20161021","New Ownership"
84547,,"20151103","Reinspection/Followup"
84547,74,"20151007","Routine - Unscheduled"
84547,,"20151007","New Ownership"
84548,83,"20161027","Routine - Unscheduled"
84548,,"20151117","New Construction"
84548,,"20151116","New Construction"
84548,,"20151112","New Construction"
84548,,"20151020","New Construction"
84551,,"20160421","New Ownership"
84551,,"20160404","New Construction"
84551,,"20160401","New Construction"
84551,,"20160328","New Construction"
84558,89,"20160929","Routine - Unscheduled"
84558,,"20160121","Structural Inspection"
84558,,"20150908","New Construction"
84562,,"20160128","New Ownership"
84573,,"20160927","Reinspection/Followup"
84573,88,"20160915","Routine - Unscheduled"
84573,,"20160412","Reinspection/Followup"
84573,,"20150831","New Ownership"
84573,90,"20150831","Routine - Unscheduled"
84581,86,"20160728","Routine - Unscheduled"
84581,,"20160426","Non-inspection site visit"
84581,,"20150924","Reinspection/Followup"
84581,,"20150924","New Ownership"
84581,,"20150921","Non-inspection site visit"
84581,,"20150921","New Ownership"
84582,85,"20160908","Routine - Unscheduled"
84582,,"20160120","Complaint"
84582,,"20160108","Complaint"
84582,96,"20151229","Routine - Unscheduled"
84582,,"20151201","Reinspection/Followup"
84582,,"20150821","New Ownership"
84587,76,"20161015","Routine - Unscheduled"
84587,,"20160512","Reinspection/Followup"
84587,83,"20160422","Routine - Unscheduled"
84587,,"20160208","Reinspection/Followup"
84587,,"20160104","New Ownership"
84589,,"20151008","New Construction"
84589,,"20151005","New Construction"
84589,,"20150918","New Construction"
84589,,"20150915","New Construction"
84590,,"20161017","Reinspection/Followup"
84590,,"20160923","Reinspection/Followup"
84590,,"20160826","Non-inspection site visit"
84590,73,"20160824","Routine - Unscheduled"
84615,86,"20160628","Routine - Unscheduled"
84615,,"20151013","New Ownership"
84615,98,"20151013","Routine - Unscheduled"
84615,,"20151007","New Ownership"
84619,94,"20160908","Routine - Unscheduled"
84619,,"20150903","New Ownership"
84619,,"20150901","New Construction"
84619,,"20150901","New Ownership"
84625,,"20160614","New Ownership"
84625,93,"20160614","Routine - Unscheduled"
84625,,"20151209","Non-inspection site visit"
84625,,"20150820","New Ownership"
84629,,"20160411","New Ownership"
84629,,"20160411","Routine - Scheduled"
84629,,"20151113","Routine - Unscheduled"
84629,,"20151113","New Ownership"
84629,,"20150819","New Ownership"
84634,,"20161103","Reinspection/Followup"
84634,93,"20161008","Routine - Unscheduled"
84634,,"20161008","Reinspection/Followup"
84634,,"20160422","Reinspection/Followup"
84634,87,"20160412","Routine - Unscheduled"
84634,92,"20150817","Routine - Unscheduled"
84656,86,"20160412","Routine - Unscheduled"
84656,67,"20150929","Routine - Unscheduled"
84656,,"20150929","New Ownership"
84657,98,"20160512","Routine - Unscheduled"
84657,,"20151105","New Ownership"
84657,,"20151013","New Ownership"
84657,,"20150918","New Ownership"
84668,,"20160620","Reinspection/Followup"
84668,,"20160531","Reinspection/Followup"
84668,,"20160510","Reinspection/Followup"
84668,,"20160422","Reinspection/Followup"
84668,91,"20160412","Routine - Unscheduled"
84668,,"20151214","New Construction"
84668,,"20151201","New Construction"
84668,,"20151027","New Construction"
84690,96,"20160824","Routine - Unscheduled"
84690,,"20150925","New Construction"
84690,,"20150924","New Construction"
84690,,"20150909","New Construction"
84692,100,"20161214","Routine - Unscheduled"
84692,,"20150924","New Ownership"
84697,100,"20161018","Routine - Unscheduled"
84697,,"20151007","New Ownership"
84698,,"20151125","New Ownership"
84698,,"20151116","New Construction"
84708,,"20151125","New Construction"
84708,98,"20151125","Routine - Unscheduled"
84708,,"20150916","New Construction"
84708,,"20150904","New Construction"
84708,,"20150903","New Construction"
84708,,"20150902","New Construction"
84708,,"20150826","New Construction"
84711,96,"20161102","Routine - Unscheduled"
84711,100,"20150924","Routine - Unscheduled"
84715,94,"20161116","Routine - Unscheduled"
84715,,"20160801","New Construction"
84715,100,"20151208","Routine - Unscheduled"
84715,,"20151204","New Construction"
84715,,"20151130","New Construction"
84716,96,"20161216","Routine - Unscheduled"
84716,,"20160802","New Construction"
84716,96,"20151118","Routine - Unscheduled"
84716,,"20151020","New Ownership"
84716,,"20151019","New Construction"
84716,,"20151009","New Construction"
84725,,"20160203","New Ownership"
84725,,"20160122","New Construction"
84725,,"20160122","New Ownership"
84725,,"20151230","New Construction"
84725,,"20151209","New Construction"
84729,,"20160829","Complaint"
84729,92,"20160607","Routine - Unscheduled"
84729,,"20160127","New Ownership"
84729,,"20151001","New Ownership"
84731,,"20151022","Non-inspection site visit"
84735,85,"20160119","Routine - Unscheduled"
84735,,"20160119","New Ownership"
84735,,"20151009","New Ownership"
