"business_id","date","description"
82664,"20150420","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/10/2016 ]"
82664,"20150420","Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/10/2016 ]"
82670,"20160906","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/6/2016 ]"
82670,"20160125","Moderate risk food holding temperature   [ date violation corrected: 1/25/2016 ]"
82677,"20160805","Unclean nonfood contact surfaces  [ date violation corrected: 8/23/2016 ]"
82677,"20160805","Worker safety hazards  [ date violation corrected: 8/23/2016 ]"
82677,"20150529","High risk food holding temperature   [ date violation corrected: 8/5/2016 ]"
82677,"20150529","Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/5/2016 ]"
82680,"20160706","Foods not protected from contamination  [ date violation corrected: 7/13/2016 ]"
82680,"20160706","Improper cooling methods  [ date violation corrected: 7/6/2016 ]"
82680,"20160706","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/13/2016 ]"
82680,"20160706","High risk food holding temperature   [ date violation corrected: 7/6/2016 ]"
82690,"20160811","Inadequate ventilation or lighting  [ date violation corrected: 8/12/2016 ]"
82690,"20160811","High risk food holding temperature   [ date violation corrected: 8/12/2016 ]"
82690,"20160811","No hot water or running water  [ date violation corrected: 8/12/2016 ]"
82690,"20160811","Improper thawing methods   [ date violation corrected: 8/12/2016 ]"
82690,"20151015","Moderate risk food holding temperature   [ date violation corrected: 10/15/2015 ]"
82690,"20151015","Food safety certificate or food handler card not available  [ date violation corrected: 8/11/2016 ]"
82695,"20160510","Noncompliance with HAACP plan or variance"
82695,"20160510","Inadequately cleaned or sanitized food contact surfaces"
82695,"20160510","Permit license or inspection report not posted"
82697,"20160528","Moderate risk food holding temperature "
82697,"20150313","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/28/2016 ]"
82697,"20150313","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/28/2016 ]"
82697,"20150313","Moderate risk food holding temperature   [ date violation corrected: 5/28/2016 ]"
82700,"20161122","Moderate risk food holding temperature   [ date violation corrected: 11/30/2016 ]"
82700,"20161122","Unclean or unsanitary food contact surfaces  [ date violation corrected: 11/30/2016 ]"
82700,"20161122","Unclean nonfood contact surfaces  [ date violation corrected: 11/30/2016 ]"
82700,"20151128","Food safety certificate or food handler card not available  [ date violation corrected: 11/22/2016 ]"
82700,"20151128","Moderate risk vermin infestation  [ date violation corrected: 11/22/2016 ]"
82715,"20160524","Insufficient hot water or running water  [ date violation corrected: 12/7/2016 ]"
82718,"20161207","Improper food storage"
82718,"20161207","Improper storage of equipment utensils or linens"
82718,"20160524","Foods not protected from contamination  [ date violation corrected: 12/7/2016 ]"
82718,"20160524","Moderate risk food holding temperature   [ date violation corrected: 12/7/2016 ]"
82721,"20161207","Inadequate procedures or records for time as a public health control "
82721,"20161207","Improper storage use or identification of toxic substances"
82721,"20161207","Improper storage of equipment utensils or linens"
82721,"20160524","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 12/7/2016 ]"
82733,"20160802","High risk food holding temperature   [ date violation corrected: 8/2/2016 ]"
82733,"20160802","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/9/2016 ]"
82733,"20160802","Foods not protected from contamination  [ date violation corrected: 8/9/2016 ]"
82733,"20150611","Food safety certificate or food handler card not available  [ date violation corrected: 8/2/2016 ]"
82733,"20150611","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 8/2/2016 ]"
82793,"20150430","Unauthorized or unsafe use of time as a public health control measure"
82793,"20150430","Wiping cloths not clean or properly stored or inadequate sanitizer"
82803,"20160810","Noncompliance with HAACP plan or variance"
82803,"20160810","Wiping cloths not clean or properly stored or inadequate sanitizer"
82806,"20160114","Unapproved or unmaintained equipment or utensils"
82807,"20161209","Noncompliance with HAACP plan or variance"
82807,"20161209","Inadequate and inaccessible handwashing facilities"
82821,"20160923","Food safety certificate or food handler card not available"
82821,"20160923","Unclean or degraded floors walls or ceilings"
82821,"20160923","Inadequate ventilation or lighting"
82821,"20160923","Foods not protected from contamination"
82846,"20161011","Wiping cloths not clean or properly stored or inadequate sanitizer"
82846,"20160410","Moderate risk food holding temperature   [ date violation corrected: 4/10/2016 ]"
82847,"20160410","Inadequate and inaccessible handwashing facilities"
82850,"20150419","Improper food storage"
82852,"20160410","Inadequately cleaned or sanitized food contact surfaces"
82869,"20160705","Moderate risk vermin infestation  [ date violation corrected: 7/8/2016 ]"
82869,"20160705","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/8/2016 ]"
82869,"20160705","Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/8/2016 ]"
82869,"20160705","High risk food holding temperature   [ date violation corrected: 7/8/2016 ]"
82869,"20150507","Unapproved  living quarters in food facility  [ date violation corrected: 7/5/2016 ]"
82869,"20150507","Unclean nonfood contact surfaces  [ date violation corrected: 7/5/2016 ]"
82869,"20150507","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/5/2016 ]"
82869,"20150507","Foods not protected from contamination  [ date violation corrected: 7/5/2016 ]"
82869,"20150507","Contaminated or adulterated food  [ date violation corrected: 7/5/2016 ]"
82878,"20161008","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/8/2016 ]"
82878,"20161008","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 10/8/2016 ]"
82878,"20151118","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/20/2015 ]"
82878,"20151118","Improper food storage  [ date violation corrected: 11/20/2015 ]"
82878,"20151118","No hot water or running water  [ date violation corrected: 11/20/2015 ]"
82880,"20160527","Inadequate warewashing facilities or equipment"
82880,"20160527","Improper food storage"
82880,"20160527","Inadequate and inaccessible handwashing facilities"
82880,"20160527","Inadequately cleaned or sanitized food contact surfaces"
82880,"20160527","Unclean or degraded floors walls or ceilings"
82880,"20160527","Inadequate ventilation or lighting"
82880,"20160309","Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/27/2016 ]"
82880,"20160309","No thermometers or uncalibrated thermometers   [ date violation corrected: 5/27/2016 ]"
82883,"20160827","No thermometers or uncalibrated thermometers "
82890,"20150825","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/28/2015 ]"
82890,"20150825","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/28/2015 ]"
82890,"20150825","High risk food holding temperature   [ date violation corrected: 8/28/2015 ]"
82890,"20150825","Improper cooling methods  [ date violation corrected: 8/28/2015 ]"
82890,"20150825","No thermometers or uncalibrated thermometers   [ date violation corrected: 8/28/2015 ]"
82891,"20150825","No thermometers or uncalibrated thermometers   [ date violation corrected: 8/28/2015 ]"
82891,"20150825","Improper cooling methods  [ date violation corrected: 8/28/2015 ]"
82891,"20150825","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/28/2015 ]"
82891,"20150825","Improper food labeling or menu misrepresentation  [ date violation corrected: 8/28/2015 ]"
82891,"20150825","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/28/2015 ]"
82892,"20161101","Food safety certificate or food handler card not available"
82892,"20161101","Permit license or inspection report not posted"
82892,"20161101","Inadequate warewashing facilities or equipment"
82892,"20161101","Unclean or unsanitary food contact surfaces"
82895,"20150825","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/28/2015 ]"
82895,"20150825","No thermometers or uncalibrated thermometers   [ date violation corrected: 8/28/2015 ]"
82895,"20150825","Improper cooling methods  [ date violation corrected: 8/28/2015 ]"
82895,"20150825","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/28/2015 ]"
82897,"20150825","Improper cooling methods  [ date violation corrected: 8/28/2015 ]"
82897,"20150825","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/28/2015 ]"
82897,"20150825","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/28/2015 ]"
82897,"20150825","High risk food holding temperature   [ date violation corrected: 8/28/2015 ]"
82898,"20150825","Moderate risk food holding temperature   [ date violation corrected: 8/27/2015 ]"
82898,"20150825","Improper cooling methods  [ date violation corrected: 8/27/2015 ]"
82898,"20150825","Other moderate risk violation  [ date violation corrected: 8/27/2015 ]"
82898,"20150825","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/27/2015 ]"
82907,"20161017","Other low risk violation"
82907,"20161017","Unclean or degraded floors walls or ceilings"
82909,"20160912","Improper cooling methods"
82909,"20150615","Improper storage of equipment utensils or linens  [ date violation corrected: 9/12/2016 ]"
82909,"20150615","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/12/2016 ]"
82909,"20150615","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 9/12/2016 ]"
82909,"20150615","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/12/2016 ]"
82911,"20160824","Improper food storage  [ date violation corrected: 8/30/2016 ]"
82911,"20160824","Unclean hands or improper use of gloves  [ date violation corrected: 8/30/2016 ]"
82911,"20160824","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 8/30/2016 ]"
82926,"20161003","Inadequate ventilation or lighting"
