"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0180453","CLUB MONTE CRISTO","659 S WESTMORELAND AVE FLR 2","LOS ANGELES","CA","90005","","","213-252-9343"
"PR0181716","LOS ANGELES COUNTRY CLUB SNA -BAR & PANTRY","10101 WILSHIRE BLVD ","LOS ANGELES","CA","90024","34.0672509113","-118.4170364956",""
"PR0187215","STAR GARDEN","6630 LANKERSHIM BLVD","NORTH HOLLYWOOD","CA","91606","","","818-764-9766"
"PR0187683","CHINA FOOD SERVICES","316 E PICO BLVD STE B","LOS ANGELES","CA","90015","","","213-746-8965"
"PR0187686","LARRY FLYNT'S LUCKY LADY CASINO","1045 W ROSECRANS AVE","GARDENA","CA","90247","","","323-651-5400"
"PR0188078","STARBUCKS #11445","3517 FOOTHILL BLVD","GLENDALE","CA","91214","","",""
"PR0188741","CLEO - 2ND FLOOR LIBRARY BAR","1717 VINE ST","LOS ANGELES","CA","90028","","",""
"PR0189266","THE CHAPEL","696 N ROBERTSON BLVD","WEST HOLLYWOOD","CA","90069","","",""
"PR0189535","ROYAL VISTA GOLF CLUB","20055 E COLIMA RD ","WALNUT","CA","91789","33.9923354167","-117.8590487625","929-595-7471"
"PR0189580","LOS CABOS MEXICAN SEAFOOD GRILL & CANTINA","11402 OLD RIVER SCHOOL RD","DOWNEY","CA","90241","","","562-928-9850"
"PR0190024","EL TERRE NIGHT CLUB","44950 VALLEY CENTRAL WAY # 104","LANCASTER","CA","93536","","","661-974-5953"
"PR0190034","AMC BAR AND PANTRY","100 UNIVERSAL CITY PLZ","UNIVERSAL CITY","CA","91608","","",""
"PR0190047","STARBUCKS #28131","359 S LA BREA AVE","LOS ANGELES","CA","90036","","",""
"PR0190058","ROMANOV REST/OLIVE & GRILL - OUTDOOR PATIO BAR","12229 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1433624061","-118.3994939651",""
"PR0190367","RED CAR COFFEE SHOP","1151 OXFORD RD","SAN MARINO","CA","91108","","","714-523-2850"
"PR0000021","CARLS JR","5166 VINELAND AVE ","NORTH HOLLYWOOD","CA","91601","34.1642891058","-118.3701909089",""
"PR0000174","FIVE GUYS BURGERS & FRIES #1432","1455 PLAZA DR ","WEST COVINA","CA","91790","","","626-939-9070"
"PR0000233","AMERICAN LEGION POST 833","21022 S ALAMEDA ST ","CARSON","CA","90810","33.8385684535","-118.2229853317","310-518-5054"
"PR0000240","MCDONALD'S","4785 LAS VIRGENES RD ","CALABASAS","CA","91302","34.1443408299","-118.6986711179",""
"PR0000261","NORDSTROM-E BAR","220 BROADWAY ","SANTA MONICA","CA","90401","34.0136229346","-118.4947537736",""
"PR0000364","BURGER KING","354 W HUNTINGTON DR ","MONROVIA","CA","91016","34.1399990395","-118.0068012229","626-357-6662"
"PR0000382","CARL'S JR#114/GREEN BURRITO","344 W MANCHESTER BLVD ","INGLEWOOD","CA","90301","33.9613241100","-118.3613135063",""
"PR0000424","WAREHOUSE PIZZA","2340 D ST ","LA VERNE","CA","91750","34.1011122955","-117.7696737415","909-593-2714"
"PR0000444","BURGER KING #12484","5450 CANOGA AVE ","WOODLAND HILLS","CA","91367","34.1688205511","-118.5972073961",""
"PR0000536","USC LAW SCHOOL CAFE","699 W EXPOSITION BLVD # B","LOS ANGELES","CA","90089","","",""
"PR0000605","MC DONALD'S 11160","14530 BALDWIN PARK TOWNE CTR","BALDWIN PARK","CA","91706","34.0715884523","-117.9593055155","626-960-4884"
"PR0000841","CARL'S JR #119","2710 E DEL AMO BLVD ","LAKEWOOD","CA","90712","33.8466840513","-118.1594165098",""
"PR0000959","DEL TACO #384","14301 S CLARK AVE ","BELLFLOWER","CA","90706","33.9040187898","-118.1342175694",""
"PR0000988","MC DONALDS #8047","23110 VALENCIA BLVD ","VALENCIA","CA","91355","34.4223954815","-118.5416650469",""
"PR0001024","FLAPPERS COMEDY CLUB","532 W 1ST ST STE 29","CLAREMONT","CA","91711","34.0943636207","-117.7212419262","909-542-0133"
"PR0001055","BEUNSWICK VISTA LANES","38241 E 30TH ST","PALMDALE","CA","93550","34.5777290448","-118.0775661990",""
"PR0001062","BURGER KING","1106 N CORNWELL ST ","LOS ANGELES","CA","90033","34.0557576674","-118.2047849438",""
"PR0001100","FIVE GUYS BURGERS & FRIES #1326","8850 TAMPA AVE # 102-0","NORTHRIDGE","CA","91324","","","818-993-1390"
"PR0001105","THE MISSION CAFE","12820 WOODRUFF AVE ","DOWNEY","CA","90242","33.9146567088","-118.1160983996","562-803-1478"
"PR0001166","MCDONALD'S","2145 MURCHISON AVE ","POMONA","CA","91768","34.0719500020","-117.7892791276",""
"PR0001220","COSTCO - RESTAURANT","6333 TELEGRAPH RD ","COMMERCE","CA","90040","33.9949198058","-118.1430719866",""
"PR0001282","MCDONALDS","1540 2ND ST STE 106","SANTA MONICA","CA","90401","34.0129142637","-118.4949582765",""
"PR0001353","MAMMA'S BRICK OVEN PIZZA","311 S ROSEMEAD BLVD ","PASADENA","CA","91107","34.1411651442","-118.0736346513","626-405-9877"
"PR0001387","CARL'S JR #111","2005 E PALMDALE BLVD ","PALMDALE","CA","93550","34.5800281984","-118.0936687412",""
"PR0001427","NOAH'S NEW YORK BAGELS #3476","821 N DOUGLAS ST ","EL SEGUNDO","CA","90245","33.9277968397","-118.3833642347",""
"PR0001436","MCDONALD'S #5562","14024 W OSBOURNE ST","PACOIMA","CA","91331","34.2331340294","-118.4380347818","818-894-9040"
"PR0001440","IN' N OUT BURGER #121","1210 N ATLANTIC BLVD ","ALHAMBRA","CA","91801","34.1058360669","-118.1345298130","800-786-1000"
"PR0001441","POLLO CAMPERO #21","7249 VAN NUYS BLVD ","VAN NUYS","CA","91405","34.2026583791","-118.4490889777",""
"PR0001514","TACO BELL/PIZZA HUT #28520","17900 BELLFLOWER BLVD ","BELLFLOWER","CA","90706","33.8696613832","-118.1249966644","562-867-4466"
"PR0001705","CARL'S JR #660","49669 GORMAN POST RDS","GORMAN","CA","93243","34.7957717272","-118.8505100361",""
"PR0001739","TOM N TOMS-COFFEE","3974 W WILSHIRE BLVD # 101","LOS ANGELES","CA","90010","","","213-908-5619"
"PR0001756","JACK IN THE BOX #3216","1165 S DIAMOND BAR BLVD ","DIAMOND BAR","CA","91765","34.0018999511","-117.8111643241","909-861-3562"
"PR0001834","MCDONALD'S #4630","1420 W MANCHESTER AVE ","LOS ANGELES","CA","90047","33.9598392240","-118.3012476342",""
"PR0001837","MCDONALD'S #970","1419 W REDONDO BEACH BLVD ","GARDENA","CA","90247","33.8914071474","-118.3007434259",""
"PR0001906","MCONALD'S #793","15710 E LEFFINGWELL RD ","WHITTIER","CA","90603","33.9307350776","-117.9941742053",""
"PR0001925","JACK IN THE BOX #3542","1099 W ARTESIA BLVD ","GARDENA","CA","90248","33.8730515999","-118.2930051106",""
"PR0001944","CARL'S JR","19305 VICTORY BLVD ","RESEDA","CA","91335","34.1868062961","-118.5542181152",""
"PR0001952","ROUND TABLE PIZZA","39202 W 10TH ST W STE C","PALMDALE","CA","93551","34.5955123236","-118.1474640963",""
"PR0002024","YOSHINOYA BEEF BOWL REST","6562 VAN NUYS BLVD ","VAN NUYS","CA","91405","34.1901042821","-118.4484441805","818-787-0533"
"PR0002092","MCDONALD'S 5651","1326 E COLORADO ST ","GLENDALE","CA","91205","34.1426837791","-118.2364309189",""
"PR0002162","CARL'S JR #7383","20105 SATICOY ST ","WINNETKA","CA","91306","34.2084801659","-118.5713279460",""
"PR0002183","DOUBLETREE LOBBY LOUNGE","6161 W CENTINELA AVE ","CULVER CITY","CA","90230","33.9825601655","-118.3965566843",""
"PR0002353","TACO","2430 CARSON ST ","LAKEWOOD","CA","90712","33.8322889755","-118.1628656824","562-429-8362"
"PR0002598","JACK IN THE BOX #234","5400 SEPULVEDA BLVD ","CULVER CITY","CA","90230","33.9948841743","-118.3950290604",""
"PR0002743","CARLS JR #7363","18237 E COLIMA RD ","ROWLAND HEIGHTS","CA","91748","33.9886550355","-117.9064309735",""
"PR0002888","MCDONALDS","8152 W SUNSET BLVD ","LOS ANGELES","CA","90046","34.0978121928","-118.3665646837",""
"PR0002899","POLLO CAMPERO","3540 CENTURY BLVD ","INGLEWOOD","CA","90301","33.9429822534","-118.3335521605",""
"PR0002971","MCDONALDS #25706","1625 W WILSHIRE BLVD","LOS ANGELES","CA","90017","34.0558605116","-118.2708518853",""
"PR0003045","MCDONALD #19965","101 S SEPULVEDA BLVD ","EL SEGUNDO","CA","90245","33.9167669571","-118.3972308125",""
"PR0003101","VAN DAM PAVILLION","2551 W AVENUE H ","LANCASTER","CA","93536","34.7188492209","-118.1771622935",""
"PR0003143","DEL TACO #942","24909 PICO CANYON RD ","STEVENSON RANCH","CA","91381","34.3815051834","-118.5715925287",""
"PR0003144","BURGER KING #4794","4040 TWEEDY BLVD ","SOUTH GATE","CA","90280","33.9435730759","-118.2010699351",""
"PR0003174","DEL TACO #971","12690 E RAMONA BLVD ","BALDWIN PARK","CA","91706","34.0777273537","-117.9961397860",""
"PR0003220","CAFFE PRIMO","8590 W SUNSET BLVD STE STE 1","WEST HOLLYWOOD","CA","90069","34.0924569352","-118.3790867480",""
"PR0003257","LA BREA BAKERY","24255 PACIFIC COAST HWY ","MALIBU","CA","90263","34.0394919050","-118.7078348162","310-506-4296"
"PR0003296","WEST COVINA SENIOR CTR","2501 E CORTEZ ST ","WEST COVINA","CA","91790","34.0647121705","-117.8923455881","626-331-5366"
"PR0003317","BURGER KING #5180","3101 N SAN FERNANDO RD ","LOS ANGELES","CA","90065","34.1150931443","-118.2458203506",""
"PR0003343","JACK IN THE BOX #532","15948 E WHITTIER BLVD ","WHITTIER","CA","90603","33.9424473182","-117.9896171859",""
"PR0003372","EL POLLO LOCO","4544 SAUGUS AVE ","SHERMAN OAKS","CA","91403","34.1523402497","-118.4660191682",""
"PR0003402","MC DONALDS","3458 WHITTIER BLVD ","LOS ANGELES","CA","90023","34.0268657123","-118.1992625893","323-263-2559"
"PR0003490","MCDONALDS #23393","8913 E WASHINGTON BLVD ","PICO RIVERA","CA","90660","33.9847107410","-118.0972796028","562-949-3880"
"PR0003544","IN-N-OUT BURGER #53","25220 THE OLD RD ","NEWHALL","CA","91321","34.3768990436","-118.5652570319","800-786-1000"
"PR0003716","CARLS JR #175","12358 E WASHINGTON BLVD ","WHITTIER","CA","90606","33.9668296883","-118.0491529496",""
"PR0003741","MCDONALDS #14473","3868 E 3RD ST ","LOS ANGELES","CA","90063","34.0330859228","-118.1838456289","323-265-3029"
"PR0003812","MC DONALDS","7123 S CRENSHAW BLVD ","LOS ANGELES","CA","90043","33.9752557270","-118.3310798478",""
"PR0003873","CARLS JR #429","24715 PICO CANYON RD ","NEWHALL","CA","91321","34.3794666637","-118.5671837916",""
"PR0003937","CARLS JR.","18090 CHATSWORTH ST ","GRANADA HILLS","CA","91344","34.2643699999","-118.5266799996","818-360-6125"
"PR0003952","SCV SENIOR CENTER","19310 AVENUE OF THE OAKS ","NEWHALL","CA","91321","34.4019071446","-118.4741418767",""
"PR0004224","PIZZA HUT # 024833","20377 S AVALON BLVD ","CARSON","CA","90746","33.8466539536","-118.2650631007",""
"PR0004233","PIZZA REV","12103 VENTURA PL ","STUDIO CITY","CA","91604","34.1450087307","-118.3952650762","818-505-1748"
"PR0004290","SHAKEY'S  PIZZA #50","12030 PARAMOUNT BLVD ","DOWNEY","CA","90242","33.9325089872","-118.1449586666",""
"PR0004419","CARLS JR","2980 E WORKMAN AVE ","WEST COVINA","CA","91791","","",""
"PR0004468","BOUQUET CYN SENIOR CENTER","26705 BOUQUET CANYON RD ","SANTA CLARITA","CA","91350","34.4312010322","-118.5356881850","661-513-9479"
"PR0004550","MCDONALD'S","1322 GLENDALE GALLERIA ","GLENDALE","CA","91210","34.1454666691","-118.2593983175",""
"PR0004608","MCDONALD'S #17547","1835 E ROUTE 66 ","GLENDORA","CA","91740","34.1291359506","-117.8299529258","626-963-4781"
"PR0004614","TACO BELL/PIZZA HUT #28521","2054 LOMITA BLVD ","LOMITA","CA","90717","33.8003745370","-118.3162237731","310-539-0789"
"PR0004741","MCDONALD'S STORE #11204","8139 SUNLAND BLVD ","SUN VALLEY","CA","91352","34.2186711570","-118.3696091350",""
"PR0004748","IN-N-OUT BURGER #270","20150 HAWTHORNE BLVD ","TORRANCE","CA","90503","33.8489771407","-118.3532500069","800-786-1000"
"PR0004854","BURGER KING # 2284","245 N CITRUS ST ","WEST COVINA","CA","91791","34.0750586760","-117.8905126190","626-967-8999"
"PR0004936","JACK IN THE BOX # 3339","1335 S SOTO ST ","LOS ANGELES","CA","90023","34.0253893492","-118.2199961512",""
"PR0004949","CARL'S JR #234","698 W ARROW HWY ","SAN DIMAS","CA","91773","34.1059354605","-117.8194937403",""
"PR0004955","SCV SENIOR CENTER","22900 MARKET ST ","NEWHALL","CA","91321","34.3751732150","-118.5293439733","661-286-2744"
"PR0004963","CARL'S JR #229","6457 SEPULVEDA BLVD ","VAN NUYS","CA","91411","34.1882670545","-118.4664447369",""
"PR0004996","VENICE ROOM","2428 S GARFIELD AVE ","MONTEREY PARK","CA","91754","34.0341295361","-118.1298441424",""
"PR0005006","HOLDING CORP DOWNEY ELKS","11233 WOODRUFF AVE ","DOWNEY","CA","90241","33.9313710149","-118.1180395200",""
"PR0005050","WENDY'S","6181 SEPULVEDA BLVD ","VAN NUYS","CA","91411","34.1828007128","-118.4664620071",""
"PR0005054","TACO BELL # 28707","2718 S FIGUEROA ST ","LOS ANGELES","CA","90007","34.0267806518","-118.2766532550","213-746-6248"
"PR0005203","IN-N-OUT BURGER #171","26401 BOUQUET CANYON RD ","VALENCIA","CA","91354","34.4255774226","-118.5391432923","800-786-1000"
"PR0005204","BURGER KING # 7273","3045 RANCHO VISTA BLVD ","PALMDALE","CA","93551","34.6022494787","-118.1847307588",""
"PR0005296","CARL'S JR #315","5006 W AVENUE N","PALMDALE","CA","93551","34.6307217165","-118.2191427405",""
"PR0005330","BURGER KING","24530 LYONS AVE ","NEWHALL","CA","91321","34.3777997971","-118.5637306988",""
"PR0005382","JACK IN THE BOX","6800 DE SOTO AVE ","CANOGA PARK","CA","91303","34.1943617862","-118.5881325841",""
"PR0005401","MCDONALD'S #26251","18145 CRENSHAW BLVD ","TORRANCE","CA","90504","33.8658630502","-118.3269092517",""
"PR0005443","JACK IN THE BOX","869 W WASHINGTON BLVD ","MONTEBELLO","CA","90640","33.9947931090","-118.1191865799",""
"PR0005451","MC DONALDS #4431","1845 S LA CIENEGA BLVD ","LOS ANGELES","CA","90035","34.0430241198","-118.3766361754",""
"PR0005568","MCDONALD'S RESTAURANT","130 E SEPULVEDA BLVD ","CARSON","CA","90745","33.8076850318","-118.2748008700","310-847-7532"
"PR0005601","HOLIDAY INN EXPRESS LAX","8620 AIRPORT BLVD","LOS ANGELES","CA","90045","33.9589889302","-118.3853581627",""
"PR0005700","MCDONALDS #3100","1617 EASTERN AVE","LOS ANGELES","CA","90063","34.0598691307","-118.1732836605",""
"PR0005779","MCDONALD'S","12602 E ALONDRA BLVD ","NORWALK","CA","90650","33.8873763387","-118.0634053679",""
"PR0005922","BURGER KING #12312","304 W CENTURY BLVD ","LOS ANGELES","CA","90003","33.9453863484","-118.2788463331","323-779-3684"
"PR0005939","TACO BELL","5589 KANAN RD ","AGOURA HILLS","CA","91301","34.1516931857","-118.7586948079",""
"PR0006021","MCDONALD'S","1122 E HUNTINGTON DR ","DUARTE","CA","91010","34.1392166568","-117.9809553644",""
"PR0006060","BURGER KING #2223","5228 W CENTINELA AVE ","LOS ANGELES","CA","90045","33.9771295649","-118.3714686940",""
"PR0006079","CARL'S JR","5575 WOODMAN AVE ","VAN NUYS","CA","91401","34.1717649945","-118.4314583989",""
"PR0006106","SBARRO-ITALIAN EATERY #978","5151 STATE UNIVERSITY DR ","LOS ANGELES","CA","90032","34.0627685135","-118.1709226557",""
"PR0006207","WENDY'S","31642 CASTAIC RD ","CASTAIC","CA","91384","34.4945626424","-118.6205295077",""
"PR0006269","TACO BELL #28546","1354 W 190TH ST ","TORRANCE","CA","90501","33.8581090362","-118.3015784549","310-618-1628"
"PR0006293","PIONEER PUB","44055 N SIERRA HWY ","LANCASTER","CA","93534","34.6832422929","-118.1343335432","661-726-1911"
"PR0006302","BURGER KING #919","3520 S SEPULVEDA BLVD ","LOS ANGELES","CA","90034","34.0188609116","-118.4216764848",""
"PR0006419","JACK IN THE BOX","877 E ALOSTA AVE ","AZUSA","CA","91702","34.1291603635","-117.8904728418",""
"PR0006431","MCDONALD'S","1398 W ARTESIA BLVD ","GARDENA","CA","90248","33.8727834523","-118.2987042125",""
"PR0006433","PANERA,LLC# 1016","15620 WHITTWOOD LN ","WHITTIER","CA","90603","33.9449772611","-117.9980382049",""
"PR0006447","MCDONALD 12937","3015 W AVENUE L ","LANCASTER","CA","93536","34.6606234753","-118.1841258119","661-722-1187"
"PR0006482","CARLS JR #292","3832 N PECK RD ","EL MONTE","CA","91732","34.0747866112","-118.0222894168",""
"PR0006483","TUTOR HALL CAFE","3710 MCCLINTOCK AVE ","LOS ANGELES","CA","90033","34.0202680568","-118.2899422577",""
"PR0006624","THE BACK ABBEY","128 N OBERLIN AVE ","CLAREMONT","CA","91711","34.0949853071","-117.7204809503",""
"PR0006634","CARLS JR #7358","9803 LAS TUNAS DR ","TEMPLE CITY","CA","91780","34.1076214894","-118.0563210191",""
"PR0006884","DEL TACO #815","12320 WASHINGTON BLVD ","WHITTIER","CA","90606","33.9666780638","-118.0498801900",""
"PR0006909","JACK IN THE BOX #3587","1335 N DUDLEY ST ","POMONA","CA","91768","34.0712950532","-117.7794747226","909-622-1004"
"PR0006945","MCDONALD'S #28364","8656 SEPULVEDA BLVD ","NORTH HILLS","CA","91343","34.2278431894","-118.4674330015",""
"PR0006965","MCDONALD'S #983","117 W ARROW HWY ","GLENDORA","CA","91740","34.1070195875","-117.8646682370","626-963-2210"
"PR0006975","JACK IN THE BOX # 3175","6750 S ROSEMEAD BLVD ","PICO RIVERA","CA","90660","33.9832616912","-118.0964557300","562-949-5097"
"PR0007009","CAPRIOTTI'S SANDWICH SHOP","216 N AZUSA AVE ","COVINA","CA","91722","34.0875620709","-117.9071923201","626-966-4007"
"PR0007013","MCDONALDS","14850 VICTORY BLVD ","VAN NUYS","CA","91411","34.1864310502","-118.4570798561",""
"PR0007080","VIRGIN AMERICA LOFT","300 WORLD WAY ","LOS ANGELES","CA","90045","33.9449159695","-118.4077144808","310-846-1230"
"PR0007183","BURGER KING","5850 S CRENSHAW BLVD ","LOS ANGELES","CA","90043","33.9884519693","-118.3305006130","323-294-5404"
"PR0007251","MC DONALDS","1081 W MARTIN LUTHER KING JR BLVD","LOS ANGELES","CA","90037","34.0110566069","-118.2940439186",""
"PR0007273","WENDY'S","1201 E VALLEY BLVD ","ALHAMBRA","CA","91801","34.0793210535","-118.1112170710",""
"PR0007308","SHERATON DELFINA-PNTHS KCHN","530 PICO BLVD ","SANTA MONICA","CA","90405","34.0105308224","-118.4857442410",""
"PR0007618","BURGER KING #3575","20056 SHERMAN WAY ","CANOGA PARK","CA","91304","34.2008529755","-118.5705373811",""
"PR0007621","MCDONALD'S #11377","2224 N FIGUEROA ST ","LOS ANGELES","CA","90065","34.0829913218","-118.2232910610","323-223-3659"
"PR0007676","CARL'S JR #115","2727 SANTA MONICA BLVD","SANTA MONICA","CA","90404","34.0345569834","-118.4730276922",""
"PR0007781","MCDONALD'S #947","11055 BURBANK BLVD ","NORTH HOLLYWOOD","CA","91601","34.1723294860","-118.3723504278",""
"PR0007787","JACK IN THE BOX #3262","5101 W JEFFERSON BLVD ","LOS ANGELES","CA","90016","34.0256610638","-118.3550696337",""
"PR0007818","FAMILY ROOM","12705 S MAIN ST ","LOS ANGELES","CA","90061","33.9174550995","-118.2742206051","323-972-0153"
"PR0008085","AGAVE JUNCTION","11957 FIRESTONE BLVD ","NORWALK","CA","90650","33.9109729236","-118.0778683111","562-564-4044"
"PR0008197","DOWNEY PIZZA CO","9026 E FLORENCE AVE ","DOWNEY","CA","90241","33.9468245363","-118.1166562654",""
"PR0008311","CARLS JR #136","551 N HOLLYWOOD WAY ","BURBANK","CA","91505","34.1600799760","-118.3433595077",""
"PR0008313","MC DONALD'S","121 N GRAND AVE ","COVINA","CA","91723","34.0865924486","-117.8729091353","626-858-1750"
"PR0008354","MC DONALDS","13925 VENTURA BLVD ","SHERMAN OAKS","CA","91423","34.1490372236","-118.4362800103",""
"PR0008378","MCDONALD'S #2368","5223 W CENTURY BLVD ","LOS ANGELES","CA","90045","33.9455884110","-118.3707502318",""
"PR0008394","ROUND TABLE PIZZA","15730 S BELLFLOWER BLVD ","BELLFLOWER","CA","90706","33.8908430819","-118.1251149974",""
"PR0008454","CARL'S JR# 158","24010 HAWTHORNE BLVD ","TORRANCE","CA","90505","33.8063823497","-118.3505686317",""
"PR0008488","CARLS JR # 586","44400 VALLEY CENTRAL WAY ","LANCASTER","CA","93534","34.6898474368","-118.1717473578",""
"PR0008591","SHAKEY'S PIZZA PARLOR #16","665 E DEL AMO BLVD ","CARSON","CA","90746","33.8478351225","-118.2633496794",""
"PR0008633","MCDONALD'S #2203","15700 VENTURA BLVD ","ENCINO","CA","91316","34.1549845223","-118.4752068478",""
"PR0008665","SAM'S CLUB #6626-CAFE","5871 FIRESTONE BLVD ","SOUTH GATE","CA","90280","33.9489962689","-118.1622230390",""
"PR0008721","BIG MOUTH PIZZA COMPANY","33323 AQUA DULCE CYN RD ","SANTA CLARITA","CA","91350","34.4950588462","-118.3265290525","661-268-0098"
"PR0008893","TACO BELL","864 N NOGALES AVE ","WALNUT","CA","91789","34.0268015415","-117.8949046502",""
"PR0008990","JACK IN THE BOX","6820 RESEDA BLVD ","RESEDA","CA","91335","34.1945078844","-118.5358391574",""
"PR0009059","BURGER KING #618","1212 W BEVERLY BLVD ","MONTEBELLO","CA","90640","34.0186882587","-118.1114263251","323-521-7579"
"PR0009158","JACK IN THE BOX #3215","1900 W 6TH ST ","LOS ANGELES","CA","90057","34.0584350611","-118.2728693156",""
"PR0009172","CARL'S JR #337","5501 E TELEGRAPH RD ","LOS ANGELES","CA","90040","34.0080109759","-118.1560768352",""
"PR0009216","MC DONALDS","1413 N VINE ST","LOS ANGELES","CA","90028","34.0965689145","-118.3269293456",""
"PR0009274","CERRITOS LANES","18811 S CARMENITA RD ","ARTESIA","CA","90701","33.8609823545","-118.0473516051",""
"PR0009298","JACK IN THE BOX","13402 E IMPERIAL HWY ","SANTA FE SPRINGS","CA","90670","33.9168982844","-118.0464156248",""
"PR0009301","DEL TACO #893","1495 N GAREY AVE ","POMONA","CA","91767","34.0721649284","-117.7525511258",""
"PR0009401","BODEGA WINE BAR","814 BROADWAY ","SANTA MONICA","CA","90401","34.0181798038","-118.4895305713",""
